seed,dataset,data_dim,algorithm,depth,accuracy,coverage,density,f_score,gini_coverage_all_leaves,gini_density_all_leaves,splits,leaves,total_active_feature_count,avg_active_feature_count,runtime
11,radial_segment_3d_fuzziness_003_10000_samples_dim_10,10,oc1,0,0.6934,0.0,,,0.0,0.0,0,1,0,0.0,0.0005841623060405254
11,radial_segment_3d_fuzziness_003_10000_samples_dim_10,10,oc1,1,0.6934,0.0,,,0.4135681669928244,0.2533659992091857,1,2,10,0.0,178.47116123884916
11,radial_segment_3d_fuzziness_003_10000_samples_dim_10,10,oc1,2,0.6934,0.0,,,0.574200913242009,0.29414607559351014,3,4,10,10.0,296.1105834059417
11,radial_segment_3d_fuzziness_003_10000_samples_dim_10,10,oc1,3,0.7011,0.7198303979125897,0.5088771039889325,0.5962447656355533,0.6902315720808871,0.40093834664166006,7,8,10,10.0,377.80901867710054
11,radial_segment_3d_fuzziness_003_10000_samples_dim_10,10,oc1,4,0.7258,0.7126549249836921,0.5400395452298566,0.6144544431946006,0.7091976516634049,0.4466391478354488,14,15,10,10.0,441.0484501826577
11,radial_segment_3d_fuzziness_003_10000_samples_dim_10,10,oc1,5,0.7545,0.6992824527071102,0.5830840358988306,0.6359187305353701,0.7912850619699936,0.5143314105473782,24,25,10,10.0,492.9622346619144
11,radial_segment_3d_fuzziness_003_10000_samples_dim_10,10,oc1,6,0.7871,0.7181996086105675,0.6351312373810211,0.6741160263278739,0.7855589724474263,0.49179203360644497,41,42,10,10.0,546.3080522688106
11,radial_segment_3d_fuzziness_003_10000_samples_dim_10,10,oc1,7,0.8074,0.7742987606001305,0.6579822616407982,0.7114174408151034,0.7981043547968782,0.4976700396517546,82,83,10,10.0,555.9400720777921
11,radial_segment_3d_fuzziness_003_10000_samples_dim_10,10,oc1,8,0.8352,0.7221135029354208,0.7355481727574751,0.728768926925609,0.8336308808551058,0.5122038158239333,113,114,10,10.0,590.2480633687228
11,radial_segment_3d_fuzziness_003_10000_samples_dim_10,10,oc1,9,0.8527,0.812133072407045,0.7351638618246236,0.7717340771734077,0.8538145644310027,0.5070791966894337,175,176,10,10.0,650.5889142821543
11,radial_segment_3d_fuzziness_003_10000_samples_dim_10,10,oc1,10,0.8681,0.8398564905414221,0.7566852776961505,0.7961044983768744,0.849610456744083,0.5299086708775982,211,212,10,10.0,714.7132115759887
11,radial_segment_3d_fuzziness_003_10000_samples_dim_10,10,oc1,11,0.8875,0.8509458577951728,0.7961550198352151,0.82263912974933,0.8522631667507992,0.5363439132358727,282,283,10,10.0,735.7476541069336
11,radial_segment_3d_fuzziness_003_10000_samples_dim_10,10,oc1,12,0.9066,0.8773646444879322,0.8282019704433498,0.8520747545137789,0.8595284689218152,0.5479004898045283,314,315,10,10.0,757.8992799911648
