seed,dataset,data_dim,algorithm,depth,accuracy,coverage,density,f_score,gini_coverage_all_leaves,gini_density_all_leaves,splits,leaves,runtime
11,star_2d_fuzziness_003,2,hhcart_a,0,0.6814,0.0,,,0.0,0.0,0,1,6.754882633686066e-06
11,star_2d_fuzziness_003,2,hhcart_a,1,0.6814,0.0,,,0.450408035153798,0.3480950299948353,1,2,26.685734197031707
11,star_2d_fuzziness_003,2,hhcart_a,2,0.7166,0.8782172002510985,0.5335621662852784,0.6638196915776987,0.6621155053358443,0.522109425182492,3,4,44.325531335081905
11,star_2d_fuzziness_003,2,hhcart_a,3,0.7974,0.864406779661017,0.6333946642134315,0.7310857446243696,0.7974733207784055,0.6071452832730599,7,8,54.50872783502564
11,star_2d_fuzziness_003,2,hhcart_a,4,0.8946,0.8625235404896422,0.816884661117717,0.8390839694656488,0.8617780916509725,0.6444617299965032,15,16,61.75672012893483
11,star_2d_fuzziness_003,2,hhcart_a,5,0.9046,0.8593848085373509,0.844019728729963,0.8516329704510108,0.8906303788753214,0.6142932171335176,30,31,66.83366311481223
11,star_2d_fuzziness_003,2,hhcart_a,6,0.932,0.9033270558694287,0.8855384615384615,0.894344313238036,0.9067026732520818,0.5749251676372837,52,53,69.02511698473245
11,star_2d_fuzziness_003,2,hhcart_a,7,0.9416,0.9121155053358443,0.9052959501557633,0.908692933083177,0.9144303201506592,0.5601686210756092,79,80,70.77728090900928
11,star_2d_fuzziness_003,2,hhcart_a,8,0.9518,0.9202762084118016,0.9278481012658227,0.9240466435549952,0.9117479060981888,0.5572833106680997,110,111,73.02330438513309
11,star_2d_fuzziness_003,2,hhcart_a,9,0.9622,0.9265536723163842,0.9534883720930233,0.9398280802292264,0.9157206877310453,0.5681788438094226,143,144,74.7356198229827
11,star_2d_fuzziness_003,2,hhcart_a,10,0.968,0.9403640929064658,0.9584133077415227,0.9493029150823828,0.9123211463947876,0.5627800938609646,173,174,75.97096158890054
11,star_2d_fuzziness_003,2,hhcart_a,11,0.9734,0.9497802887633396,0.9661558109833972,0.9578980690091801,0.9102941130994899,0.5567873454500829,202,203,77.59395126067102
11,star_2d_fuzziness_003,2,hhcart_a,12,0.9752,0.9510357815442562,0.9705317104420244,0.9606848446417248,0.903980718395273,0.5485652204371676,217,218,78.64836998609826
