seed,dataset,data_dim,algorithm,depth,accuracy,coverage,density,f_score,gini_coverage_all_leaves,gini_density_all_leaves,splits,leaves,runtime
8,sine_wave_2d_fuzziness_000,2,ridge_cart,0,0.8426,0.0,,,0.0,0.0,0,1,0.0002982262521982193
8,sine_wave_2d_fuzziness_000,2,ridge_cart,1,0.8426,0.0,,,0.4809402795425666,0.47617134718621057,1,2,11.877826656214893
8,sine_wave_2d_fuzziness_000,2,ridge_cart,2,0.8426,0.0,,,0.7150571791613725,0.6311867926875625,3,4,17.22172967903316
8,sine_wave_2d_fuzziness_000,2,ridge_cart,3,0.8736,0.7827191867852605,0.5719591457753017,0.6609442060085837,0.798443456162643,0.5456135067996886,7,8,20.95876784576103
8,sine_wave_2d_fuzziness_000,2,ridge_cart,4,0.9026,0.761118170266836,0.6670378619153675,0.7109792284866469,0.8569250317662009,0.606089840062825,14,15,22.37458452489227
8,sine_wave_2d_fuzziness_000,2,ridge_cart,5,0.9524,0.8907242693773825,0.8218053927315357,0.8548780487804878,0.8923263908071377,0.6457987514475594,22,23,22.9759965040721
8,sine_wave_2d_fuzziness_000,2,ridge_cart,6,0.9686,0.9059720457433291,0.8957286432160804,0.9008212255211624,0.8978475992453121,0.6097918462954279,32,33,23.2766872998327
8,sine_wave_2d_fuzziness_000,2,ridge_cart,7,0.98,0.9440914866581956,0.9299123904881101,0.9369482976040353,0.9029875003693744,0.5771417264847425,42,43,23.76939984317869
8,sine_wave_2d_fuzziness_000,2,ridge_cart,8,0.9888,0.9847522236340533,0.9462759462759462,0.9651307596513076,0.9088574756459131,0.5806477547491076,47,48,24.077159704640508
8,sine_wave_2d_fuzziness_000,2,ridge_cart,9,0.9894,0.98856416772554,0.9464720194647201,0.9670602858918583,0.9068272896100091,0.57562172970375,51,52,24.102010210976005
8,sine_wave_2d_fuzziness_000,2,ridge_cart,10,0.9944,0.98856416772554,0.9761606022584692,0.9823232323232323,0.9102781307355636,0.5884192394774643,53,54,24.180780419614166
8,sine_wave_2d_fuzziness_000,2,ridge_cart,11,0.9944,0.98856416772554,0.9761606022584692,0.9823232323232323,0.8990181356127991,0.5802463769375883,54,55,24.67481426661834
8,sine_wave_2d_fuzziness_000,2,ridge_cart,12,0.9956,0.98856416772554,0.9835651074589128,0.9860583016476553,0.8960074901357586,0.5802442744896463,56,57,24.624370461329818
