seed,dataset,data_dim,algorithm,depth,accuracy,coverage,density,f_score,gini_coverage_all_leaves,gini_density_all_leaves,splits,leaves,total_active_feature_count,avg_active_feature_count,runtime
1,radial_segment_3d_fuzziness_003_2000_samples,3,oc1,0,0.701,0.0,,,0.0,0.0,0,1,0,0.0,0.0004044529050588608
1,radial_segment_3d_fuzziness_003_2000_samples,3,oc1,1,0.701,0.0,,,0.4498327759197325,0.3840059434074812,1,2,3,0.0,6.555256891995668
1,radial_segment_3d_fuzziness_003_2000_samples,3,oc1,2,0.7905,0.9046822742474916,0.5991140642303433,0.720852764823451,0.6655518394648829,0.5132070740507404,3,4,3,3.0,11.868847759906203
1,radial_segment_3d_fuzziness_003_2000_samples,3,oc1,3,0.823,0.8762541806020067,0.6517412935323383,0.7475035663338089,0.7611084567606308,0.5315542241901456,6,7,3,3.0,16.143136959988624
1,radial_segment_3d_fuzziness_003_2000_samples,3,oc1,4,0.8495,0.9247491638795987,0.6835599505562423,0.7860696517412935,0.83240431066518,0.6415200093204809,8,9,3,3.0,17.648748295847327
1,radial_segment_3d_fuzziness_003_2000_samples,3,oc1,5,0.8775,0.9264214046822743,0.7337748344370861,0.8189209164818921,0.8794019279952783,0.658160121581725,16,17,3,3.0,22.43108094902709
1,radial_segment_3d_fuzziness_003_2000_samples,3,oc1,6,0.8975,0.9180602006688964,0.7787234042553192,0.8426707597851113,0.8985507246376812,0.6387819090832552,23,24,3,3.0,25.780933598987758
1,radial_segment_3d_fuzziness_003_2000_samples,3,oc1,7,0.9215,0.9163879598662207,0.8366412213740458,0.8747007182761373,0.8748516560578272,0.5551512784484756,30,31,3,3.0,28.123327205888927
1,radial_segment_3d_fuzziness_003_2000_samples,3,oc1,8,0.938,0.9230769230769231,0.8761904761904762,0.8990228013029316,0.880409445626837,0.637572834120701,32,33,3,3.0,29.740190708078444
1,radial_segment_3d_fuzziness_003_2000_samples,3,oc1,9,0.948,0.9230769230769231,0.9049180327868852,0.9139072847682119,0.8917444111952122,0.6103364896578534,37,38,3,3.0,31.130155740771443
1,radial_segment_3d_fuzziness_003_2000_samples,3,oc1,10,0.9535,0.9280936454849499,0.9173553719008265,0.9226932668329179,0.8871600988803257,0.5858293561495045,45,46,3,3.0,33.69557742541656
1,radial_segment_3d_fuzziness_003_2000_samples,3,oc1,11,0.9585,0.9180602006688964,0.9416809605488851,0.9297205757832345,0.8710595602362483,0.5625827567018535,46,47,3,3.0,34.11708775628358
1,radial_segment_3d_fuzziness_003_2000_samples,3,oc1,12,0.9685,0.9264214046822743,0.9668411867364747,0.9461998292058069,0.8760683760683758,0.537963961700449,53,54,3,3.0,35.416295619215816
