shape,label_noise,n_samples,seed,data_dim,algorithm,depth,accuracy,coverage,density,f_score,gini_coverage_all_leaves,gini_density_all_leaves,splits,leaves,total_active_feature_count,avg_active_feature_count,runtime
sine_wave_2d,0.0,10000,1,2,moc1,0,0.8436,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0013143233954906464
sine_wave_2d,0.0,10000,1,2,moc1,1,0.8436,0.0,0.0,0.0,0.4782608695652175,0.473733880085079,1,2,2,2.0,45.78490852378309
sine_wave_2d,0.0,10000,1,2,moc1,2,0.8436,0.0,0.0,0.0,0.6133844842284741,0.6127019784411458,2,3,2,2.0,62.7422747509554
sine_wave_2d,0.0,10000,1,2,moc1,3,0.8626,0.9418158567774936,0.5344702467343977,0.6819444444444444,0.7100383631713554,0.7147592089727619,3,4,2,2.0,69.51223856955767
sine_wave_2d,0.0,10000,1,2,moc1,4,0.9163,0.5581841432225064,0.8567222767419038,0.6759581881533102,0.5913043478260871,0.664630932515879,4,5,2,2.0,75.26734359748662
sine_wave_2d,0.0,10000,1,2,moc1,5,0.9331,0.9277493606138107,0.7229696063776782,0.8126575189022683,0.6956521739130437,0.7235996062084864,6,7,2,2.0,79.46266559977084
sine_wave_2d,0.0,10000,1,2,moc1,6,0.9739,0.9111253196930946,0.9211376858435681,0.9161041465766634,0.7177109974424554,0.7151983249977711,7,8,2,2.0,81.07439505401999
sine_wave_2d,0.0,10000,1,2,moc1,7,0.9769,0.9111253196930946,0.9393539881344759,0.9250243427458618,0.7737851662404092,0.7445951379348985,9,10,2,2.0,82.64228673744947
sine_wave_2d,0.0,10000,1,2,moc1,8,0.9796,0.8945012787723785,0.9728789986091794,0.9320453031312458,0.7918797953964194,0.6945429804648244,11,12,2,2.0,85.64288209099323
sine_wave_2d,0.0,10000,1,2,moc1,9,0.9836,0.921994884910486,0.9716981132075472,0.9461942257217848,0.8375106564364876,0.6479820679187751,14,15,2,2.0,88.10281735192984
sine_wave_2d,0.0,10000,1,2,moc1,10,0.9844,0.9271099744245525,0.9718498659517426,0.9489528795811518,0.8566270497969011,0.6433671425352601,16,17,2,2.0,87.62165949959308
